"행정구역별(시도)","가구주의 연령별","항목","단위","2025 년","2024 년","2023 년","2022 년","2021 년","2020 년","2019 년","2018 년","2017 년","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년","2009 년","2008 년","2007 년","2006 년","2005 년","2004 년","2003 년","2002 년","2001 년","2000 년",
"강원도","50~54세","계","","69575","71600","73637","74052","73362","71708","69747","68617","68582","70298","71798","75772","77110","76542","76218","72294","70270","66917","63350","60405","55541","49484","46008","44348","42451","42046",
"강원도","50~54세","1인","","21141","21271","21324","19805","19023","17901","17101","16729","16477","16641","16587","18194","17833","17016","16245","14716","13527","12394","11215","10137","8739","7897","7071","6525","5942","5545",
"강원도","50~54세","2인","","19215","19830","20455","20716","20034","19663","19443","19132","19047","19501","20089","22062","22498","22384","22374","21297","20854","19732","18555","17551","15964","14352","12953","12095","11165","10613",
"강원도","50~54세","3인","","15990","16603","17238","17949","17896","17783","17497","17184","17149","17600","18193","18240","18887","19072","19310","18617","18346","17570","16735","16069","14894","13466","12432","11888","11275","11047",
"강원도","50~54세","4인","","10443","10922","11433","12124","12681","12546","11955","11765","11861","12273","12571","12456","12878","12989","13126","12625","12512","12202","11850","11623","11047","9663","9221","9124","8977","9158",
"강원도","50~54세","5인이상","","2786","2974","3187","3458","3728","3815","3751","3807","4048","4283","4358","4820","5014","5081","5163","5039","5031","5019","4995","5025","4897","4106","4331","4716","5092","5683",
"강원도","55~59세","계","","77122","76079","75031","74269","75388","77307","79180","80063","79950","78091","74117","71498","67288","63171","59865","53509","47999","45184","43589","41389","41660","41959","42031","41929","42682","44630",
"강원도","55~59세","1인","","23859","23181","22483","22716","22417","22016","21893","21723","21223","20012","18404","18246","16624","15049","13655","11581","10353","9429","8757","7972","7649","7144","6986","6789","6718","6807",
"강원도","55~59세","2인","","27241","26950","26655","25894","26119","26779","27498","27706","27694","27253","26362","28291","26579","24913","23577","21018","18222","16983","16196","15201","15130","14847","14653","14387","14398","14782",
"강원도","55~59세","3인","","16550","16436","16324","15981","16417","17243","18032","18499","18548","18423","17662","15386","14774","14168","13741","12595","11651","11070","10790","10351","10526","10846","10868","10843","11037","11535",
"강원도","55~59세","4인","","7781","7764","7754","7737","8274","8833","9095","9258","9435","9284","8682","6986","6737","6483","6314","5822","5499","5368","5386","5321","5569","5961","6062","6141","6348","6747",
"강원도","55~59세","5인이상","","1691","1748","1815","1941","2161","2436","2662","2877","3050","3119","3007","2589","2574","2558","2578","2493","2274","2334","2460","2544","2786","3161","3462","3769","4181","4759",
"강원도","60~64세","계","","83675","85541","87406","86369","83887","79124","75041","70600","65662","61044","55217","48607","45355","43076","41467","41551","42281","42295","42481","43177","44234","44980","45867","46069","45574","45263",
"강원도","60~64세","1인","","30645","30578","30424","28304","26388","23639","21741","20076","18100","16473","14508","13445","12268","11360","10633","10325","9759","9554","9374","9285","9251","8818","8823","8688","8410","8160",
"강원도","60~64세","2인","","34014","35088","36186","36642","35913","34160","32550","30499","28500","26646","24201","22425","20777","19580","18697","18563","18500","18424","18407","18592","18922","19344","19564","19478","19083","18744",
"강원도","60~64세","3인","","13428","13971","14543","14969","15058","14829","14289","13630","12943","12076","10981","8517","8121","7891","7767","7959","8480","8539","8642","8858","9155","9691","9919","9995","9927","9906",
"강원도","60~64세","4인","","4554","4757","4973","5063","5025","4912","4770","4663","4401","4141","3866","2896","2817","2792","2807","2945","3293","3372","3472","3630","3824","4007","4147","4233","4257","4310",
"강원도","60~64세","5인이상","","1034","1147","1280","1391","1503","1584","1691","1732","1718","1708","1661","1324","1372","1453","1563","1759","2249","2406","2586","2812","3082","3120","3414","3675","3897","4143",
"강원도","65~69세","계","","80589","76725","72851","67045","61890","54625","48478","45254","43046","40997","41379","41663","41368","41660","42216","43350","43830","44712","44524","43797","43606","42615","41139","38589","35991","33303",
"강원도","65~69세","1인","","30641","28585","26535","23269","20734","17712","15556","14463","13627","12789","12590","12569","12362","12337","12351","12520","11885","11920","11660","11259","11007","10429","10076","9456","8826","8161",
"강원도","65~69세","2인","","36663","35056","33428","31325","29239","25711","22534","20827","19723","18758","18983","19904","19676","19713","19869","20252","20288","20654","20523","20144","20016","19651","18819","17499","16159","14777",
"강원도","65~69세","3인","","10205","9954","9694","9309","8793","8095","7307","6935","6695","6453","6550","6069","6043","6103","6214","6396","6841","7026","7043","6971","6976","7170","6913","6476","6030","5579",
"강원도","65~69세","4인","","2350","2344","2341","2253","2187","2120","2050","1984","1907","1862","1981","1834","1874","1944","2038","2163","2340","2434","2473","2481","2517","2503","2429","2291","2150","2008",
"강원도","65~69세","5인이상","","730","786","853","889","937","987","1031","1045","1094","1135","1275","1287","1413","1563","1744","2019","2476","2678","2825","2942","3090","2862","2902","2867","2826","2778",
"강원도","70~74세","계","","56912","52009","47086","44367","41899","42139","42224","41812","41519","42064","42397","42135","42764","41689","40446","39513","38409","37011","35075","33110","30850","28446","26394","24551","22901","21854",
"강원도","70~74세","1인","","22197","20029","17886","16551","15330","14849","14529","14154","13824","13891","13838","13648","13950","13707","13400","13210","12413","11928","11273","10612","9869","9399","8788","8241","7760","7494",
"강원도","70~74세","2인","","26916","24590","22246","21014","19865","19982","19838","19493","19164","19189","19387","20141","20283","19612","18864","18260","17721","16995","16026","15045","13940","12510","11497","10579","9746","9163",
"강원도","70~74세","3인","","6042","5650","5240","5074","4907","5224","5514","5648","5729","5842","5793","5012","5016","4811","4585","4373","4619","4447","4206","3957","3664","3461","3200","2963","2746","2601",
"강원도","70~74세","4인","","1243","1205","1160","1141","1168","1311","1431","1458","1544","1649","1734","1697","1751","1731","1711","1695","1657","1620","1559","1495","1414","1339","1240","1153","1074","1021",
"강원도","70~74세","5인이상","","514","535","554","587","629","773","912","1059","1258","1493","1645","1637","1764","1828","1886","1975","1999","2021","2011","2001","1963","1737","1669","1615","1575","1575",
"강원도","75~79세","계","","41728","41277","40817","40129","40260","40328","39913","39488","38255","36118","34048","32298","30281","28264","26287","24096","22309","20792","19366","18182","17271","16161","15206","14719","14070","13479",
"강원도","75~79세","1인","","16419","16255","16088","15839","15782","15485","15145","14923","14331","13357","12609","12559","11943","11327","10727","10037","9106","8487","7899","7423","7063","6480","6028","5769","5443","5139",
"강원도","75~79세","2인","","19808","19449","19072","18433","18276","18115","17694","17303","16555","15477","14547","14096","13126","12161","11220","10182","9305","8614","7961","7406","6954","6622","6242","6054","5799","5565",
"강원도","75~79세","3인","","4186","4179","4172","4226","4388","4583","4619","4624","4586","4391","4054","3469","3151","2828","2502","2148","2036","1894","1765","1650","1561","1606","1523","1485","1429","1382",
"강원도","75~79세","4인","","909","942","981","1034","1121","1284","1392","1400","1442","1473","1423","1130","1052","974","895","807","821","777","737","704","683","594","564","549","528","510",
"강원도","75~79세","5인이상","","406","452","504","597","693","861","1063","1238","1341","1420","1415","1044","1009","974","943","922","1041","1020","1004","999","1010","859","849","862","871","883",
"강원도","80~84세","계","","33892","34062","34233","32643","30173","28109","25986","23684","21391","19309","17466","16287","14951","13825","12821","11979","10995","10123","9622","9138","8434","7801","7233","6669","6192","5743",
"강원도","80~84세","1인","","15308","15415","15520","14877","13451","12242","11297","10402","9461","8689","7990","7735","7173","6732","6361","6078","5204","4724","4410","4108","3703","3411","3128","2848","2603","2364",
"강원도","80~84세","2인","","14258","14200","14130","13191","12217","11343","10254","9087","7993","7021","6236","5862","5369","4945","4559","4224","4141","3828","3659","3494","3246","3038","2833","2628","2461","2307",
"강원도","80~84세","3인","","3087","3124","3163","3108","2953","2863","2715","2553","2346","2105","1869","1592","1416","1248","1086","926","858","801","770","743","698","687","637","589","547","510",
"강원도","80~84세","4인","","820","858","900","908","925","939","943","895","842","762","666","495","452","412","375","340","369","349","345","339","325","298","277","256","240","224",
"강원도","80~84세","5인이상","","419","465","520","559","627","722","777","747","749","732","705","603","541","488","440","411","423","421","438","454","462","367","358","348","341","338",
"강원도","85세이상","계","","26588","24289","21984","19706","17600","15632","14049","12717","11760","10907","10005","8021","7322","6835","6284","5697","5122","4622","4069","3626","3248","2949","2694","2446","2119","1835",
"강원도","85세이상","1인","","14285","13003","11724","10646","9371","8160","7258","6576","6062","5629","5154","4016","3699","3476","3223","2960","2612","2312","1997","1733","1497","1406","1280","1156","1002","862",
"강원도","85세이상","2인","","8965","8166","7368","6412","5765","5116","4511","3978","3639","3351","3083","2584","2375","2244","2087","1914","1800","1632","1445","1293","1168","1008","928","852","741","649",
"강원도","85세이상","3인","","2325","2145","1962","1757","1572","1448","1355","1252","1165","1061","972","791","691","610","521","426","385","361","327","304","287","258","231","206","174","146",
"강원도","85세이상","4인","","705","665","622","587","570","560","558","517","496","468","419","332","293","263","233","195","153","146","135","130","125","120","112","98","82","70",
"강원도","85세이상","5인이상","","308","310","308","304","322","348","367","394","398","398","377","298","264","242","220","202","172","171","165","166","171","157","143","134","120","108",
"강원도","65세이상","계","","239709","228362","216971","203890","191822","180833","170650","162955","155971","149395","145295","140404","136686","132273","128054","124635","120665","117260","112656","107853","103409","97972","92666","86974","81273","76214",
"강원도","65세이상","1인","","98850","93287","87753","81182","74668","68448","63785","60518","57305","54355","52181","50527","49127","47579","46062","44805","41220","39371","37239","35135","33139","31125","29300","27470","25634","24020",
"강원도","65세이상","2인","","106610","101461","96244","90375","85362","80267","74831","70688","67074","63796","62236","62587","60829","58675","56599","54832","53255","51723","49614","47382","45324","42829","40319","37612","34906","32461",
"강원도","65세이상","3인","","25845","25052","24231","23474","22613","22213","21510","21012","20521","19852","19238","16933","16317","15600","14908","14269","14739","14529","14111","13625","13186","13182","12504","11719","10926","10218",
"강원도","65세이상","4인","","6027","6014","6004","5923","5971","6214","6374","6254","6231","6214","6223","5488","5422","5324","5252","5200","5340","5326","5249","5149","5064","4854","4622","4347","4074","3833",
"강원도","65세이상","5인이상","","2377","2548","2739","2936","3208","3691","4150","4483","4840","5178","5417","4869","4991","5095","5233","5529","6111","6311","6443","6562","6696","5982","5921","5826","5733","5682",
"충청북도","합계","계","","727063","720993","714941","701737","689983","670798","650089","636962","625311","612517","598761","589934","580594","572550","566627","554859","545001","536454","527973","519572","511041","501714","492646","482733","472452","464187",
"충청북도","합계","1인","","282573","277213","271419","258004","246830","229150","211468","201087","192544","182747","171920","174763","167421","160615","154523","147516","139525","132919","126408","120157","113771","102975","96979","90935","84844","78978",
"충청북도","합계","2인","","225094","220416","215729","211803","204541","196426","188907","181179","174451","169163","165752","164111","159355","154751","150996","145923","143148","139001","134719","130478","126417","124669","119324","113804","108226","103354",
"충청북도","합계","3인","","120285","120737","121290","120969","121306","122647","123173","122849","122286","121486","119626","112023","110648","109540","108714","106221","104795","103098","101362","99597","97742","97291","95620","93850","92032","90680",
"충청북도","합계","4인","","77222","79426","81843","84808","88837","91477","92849","95800","98140","99884","101107","99758","102385","105251","108225","109598","109774","112356","115038","117560","120031","120045","121549","122721","123732","124991",
"충청북도","합계","5인이상","","21889","23201","24660","26153","28469","31098","33692","36047","37890","39237","40356","39279","40785","42393","44169","45601","47759","49080","50446","51780","53080","56734","59174","61423","63618","66184",
"충청북도","24세이하","계","","19594","21869","24154","23519","27475","28235","23473","22184","22459","21402","18920","21765","21871","22059","22357","23436","22631","22573","23085","24027","24427","24018","23638","23083","22612","22137",
"충청북도","24세이하","1인","","17804","19747","21664","20703","24446","25103","20324","19082","19315","18205","15466","18691","18320","17995","17750","18052","17229","16903","17004","17388","17346","15939","15386","14703","14073","13426",
"충청북도","24세이하","2인","","1297","1512","1747","1951","2053","2087","2078","1996","2005","2044","2240","2070","2445","2855","3296","3919","3976","4166","4464","4868","5192","5831","5846","5826","5829","5839",
"충청북도","24세이하","3인","","341","421","512","591","662","718","761","776","800","791","831","672","718","774","830","928","965","1023","1110","1221","1304","1600","1705","1803","1907","2015",
"충청북도","24세이하","4인","","124","153","186","223","255","265","253","263","265","283","309","261","287","310","332","363","327","337","354","380","400","463","498","531","567","602",
"충청북도","24세이하","5인이상","","28","36","45","51","59","62","57","67","74","79","74","71","101","125","149","174","134","144","153","170","185","185","203","220","236","255",
"충청북도","25~29세","계","","36415","38463","40527","40582","39259","35553","32041","29502","27603","26357","25911","26027","26462","27639","29141","29588","30547","30612","29833","28958","28474","29000","29714","30931","32059","32157",
"충청북도","25~29세","1인","","28098","29318","30445","29738","28273","25138","22120","19749","18081","16880","15871","16257","15967","16143","16498","16234","16214","15765","14893","13997","13295","12169","11524","11057","10520","9681",
"충청북도","25~29세","2인","","5574","5996","6456","6823","6734","6220","5667","5375","5067","4926","5178","5043","5402","5909","6491","6841","7161","7359","7356","7323","7387","7766","7889","8143","8366","8324",
"충청북도","25~29세","3인","","1917","2188","2505","2766","2883","2815","2825","2889","2953","3013","3178","3043","3287","3619","3989","4226","4490","4690","4754","4792","4893","5723","6425","7247","8069","8610",
"충청북도","25~29세","4인","","701","812","944","1049","1140","1145","1160","1183","1178","1218","1337","1346","1437","1565","1715","1802","2101","2191","2217","2230","2271","2594","3016","3494","3984","4330",
"충청북도","25~29세","5인이상","","125","149","177","206","229","235","269","306","324","320","347","338","369","403","448","485","581","607","613","616","628","748","860","990","1120","1212",
"충청북도","30~34세","계","","46965","46987","47011","44717","42188","39749","38579","39123","40595","42264","42996","43931","44560","44421","43901","42939","42482","43201","44601","45697","46690","48566","49925","50660","50836","51190",
"충청북도","30~34세","1인","","26561","25869","25084","22797","20319","17846","16163","15397","15140","14868","14441","14720","14358","13747","13025","12206","11468","10970","10651","10260","9842","8984","8338","7595","6789","6044",
"충청북도","30~34세","2인","","10009","10001","9991","9592","9080","8556","8237","8201","8197","8489","8996","8788","8871","8805","8665","8436","8069","7947","7951","7899","7835","8229","7929","7535","7066","6646",
"충청북도","30~34세","3인","","6594","6932","7305","7244","7302","7453","7756","8326","8959","9604","9870","10017","10345","10496","10551","10491","10495","10788","11247","11629","11988","12591","12972","13190","13262","13379",
"충청북도","30~34세","4인","","3179","3479","3825","4178","4476","4745","5085","5613","6422","7120","7376","8023","8503","8832","9077","9208","9695","10572","11613","12578","13510","14693","16147","17393","18426","19477",
"충청북도","30~34세","5인이상","","622","706","806","906","1011","1149","1338","1586","1877","2183","2313","2383","2483","2541","2583","2598","2755","2924","3139","3331","3515","4069","4539","4947","5293","5644",
"충청북도","35~39세","계","","47737","47850","47958","50096","52123","52857","53955","54204","53353","52441","52660","52218","53367","54976","56721","57503","58455","59444","59219","58696","58891","58999","58879","59601","60628","61834",
"충청북도","35~39세","1인","","17090","16643","16139","15708","15285","14388","13809","13194","12452","11895","11695","11580","11331","11177","11029","10693","10182","9673","8965","8241","7633","6611","6061","5609","5177","4761",
"충청북도","35~39세","2인","","8484","8398","8300","8395","8481","8393","8330","8248","8011","7688","7636","7199","7079","7017","6962","6791","6768","6496","6094","5674","5333","5588","5272","5030","4818","4610",
"충청북도","35~39세","3인","","10530","10529","10522","11039","11533","11789","11965","11864","11596","11380","11294","10666","10808","11052","11325","11409","11409","11291","10943","10550","10296","10409","10020","9776","9581","9405",
"충청북도","35~39세","4인","","9319","9757","10238","11682","12970","13900","14810","15423","15607","15625","15980","16933","17990","19197","20458","21359","22092","23546","24520","25332","26432","26546","27239","28310","29525","30837",
"충청북도","35~39세","5인이상","","2314","2523","2759","3272","3854","4387","5041","5475","5687","5853","6055","5840","6159","6533","6947","7251","8004","8438","8697","8899","9197","9845","10287","10876","11527","12221",
"충청북도","40~44세","계","","57074","59104","61134","60228","58748","57406","57147","58664","60287","61909","64167","65570","67303","67459","67733","67088","66376","64715","65285","65890","67224","68099","68554","67793","66192","63961",
"충청북도","40~44세","1인","","15430","15612","15738","14816","13730","12747","12378","12484","12346","12201","12385","12545","12156","11464","10797","9999","9296","8558","8133","7699","7340","6721","6351","5859","5308","4722",
"충청북도","40~44세","2인","","8744","9000","9247","9078","8716","8568","8565","8625","8742","8957","9075","8825","8610","8180","7771","7258","7380","6959","6779","6602","6489","6413","6239","5951","5595","5192",
"충청북도","40~44세","3인","","12037","12389","12731","12349","11944","11643","11595","11813","12136","12563","12898","12830","12945","12754","12587","12261","11977","11340","11097","10855","10720","10745","10806","10679","10421","10064",
"충청북도","40~44세","4인","","15836","16669","17539","17834","17952","17759","17597","18277","19190","20077","21297","22449","24023","25048","26097","26792","26565","26668","27675","28707","30077","30300","30700","30566","30053","29244",
"충청북도","40~44세","5인이상","","5027","5434","5879","6151","6406","6689","7012","7465","7873","8111","8512","8921","9569","10013","10481","10778","11158","11190","11601","12027","12598","13920","14458","14738","14815","14739",
"충청북도","45~49세","계","","64708","64358","64006","65885","67249","68860","69972","71397","72363","72609","72023","71006","67892","68610","69234","70275","70868","71677","70878","69562","66452","63920","60287","56301","53185","50067",
"충청북도","45~49세","1인","","17082","16580","16060","15825","15577","15203","14962","14805","14496","13922","13282","13726","12516","12024","11503","11020","10401","10053","9469","8824","7976","7107","6342","5552","4849","4146",
"충청북도","45~49세","2인","","12334","12251","12159","12703","12775","13290","13677","13457","13376","13354","13204","13009","12181","12049","11896","11799","11984","12041","11831","11537","10950","10518","9507","8447","7525","6615",
"충청북도","45~49세","3인","","14127","14157","14188","14867","15242","15979","16584","17129","17401","17389","17139","16954","16167","16303","16406","16612","16769","16928","16708","16366","15601","14464","13466","12393","11516","10639",
"충청북도","45~49세","4인","","15955","16064","16188","16774","17531","17990","18182","19017","19789","20327","20635","19894","19572","20331","21068","21957","22117","22719","22814","22737","22053","21275","20359","19320","18575","17811",
"충청북도","45~49세","5인이상","","5210","5306","5411","5716","6124","6398","6567","6989","7301","7617","7763","7423","7456","7903","8361","8887","9597","9936","10056","10098","9872","10556","10613","10589","10720","10856",
"충청북도","50~54세","계","","74389","75803","77230","77926","77681","76377","74953","72124","70881","72017","73142","73146","73985","72994","71561","67194","64587","60849","57154","54950","51291","46254","43539","41415","38968","37965",
"충청북도","50~54세","1인","","21609","21463","21259","19957","19042","17657","16813","15874","15213","15111","14799","15303","14872","14053","13152","11744","10629","9606","8594","7803","6796","5668","5097","4601","4076","3698",
"충청북도","50~54세","2인","","19169","19561","19951","20492","19992","19499","19142","17833","17438","17730","18368","19315","19527","19263","18908","17767","17241","16076","14937","14177","13017","11732","10634","9715","8732","8082",
"충청북도","50~54세","3인","","17806","18295","18806","19335","19351","19460","19494","18783","18531","19002","19405","18654","19115","19106","18972","18038","17485","16518","15559","15006","14060","12830","11894","11121","10266","9789",
"충청북도","50~54세","4인","","12509","12975","13470","14201","14992","15164","14775","14737","14655","14982","15210","14673","15024","15006","14882","14122","13495","12993","12487","12317","11845","10602","10158","9829","9419","9346",
"충청북도","50~54세","5인이상","","3296","3509","3744","3941","4304","4597","4729","4897","5044","5192","5360","5201","5447","5566","5647","5523","5737","5656","5577","5647","5573","5422","5756","6149","6475","7050",
"충청북도","55~59세","계","","80648","78793","76942","75212","76026","77406","77649","78503","77652","74135","69164","65117","60835","56784","54110","48911","44844","42853","41391","39155","38116","37188","36267","35706","35791","37033",
"충청북도","55~59세","1인","","23391","22462","21525","21582","20868","20009","19395","19298","18630","17088","15419","14687","13258","11904","10825","9250","8178","7527","6969","6289","5811","5307","5037","4816","4671","4664",
"충청북도","55~59세","2인","","27592","27014","26436","25613","25728","26024","25931","25932","25556","24710","23522","23985","22381","20868","19863","17895","16085","15157","14407","13407","12841","12398","11877","11470","11267","11405",
"충청북도","55~59세","3인","","18538","18220","17902","17175","17725","18625","18897","19164","19133","18505","17464","15253","14482","13752","13357","12321","11650","11199","10886","10364","10151","10017","9742","9561","9547","9836",
"충청북도","55~59세","4인","","9175","9088","9005","8786","9416","10087","10453","10873","10918","10401","9474","8145","7727","7324","7102","6549","6168","6088","6092","5964","6005","5962","5883","5861","5945","6227",
"충청북도","55~59세","5인이상","","1952","2009","2074","2056","2289","2661","2973","3236","3415","3431","3285","3047","2987","2936","2963","2896","2763","2882","3037","3131","3308","3504","3728","3998","4361","4901",
"충청북도","60~64세","계","","82484","82883","83281","81838","78382","73197","69337","65146","60363","55739","50572","45767","43260","41119","38931","37389","36708","35925","35758","35867","36836","37549","38423","38612","38444","38508",
"충청북도","60~64세","1인","","28386","27833","27226","25263","23198","20541","18858","17301","15602","14019","12272","11245","10383","9621","8845","8233","7959","7620","7402","7225","7210","6736","6757","6644","6470","6321",
"충청북도","60~64세","2인","","33927","34384","34853","35546","34434","31977","30032","28168","26183","24232","21979","20422","19206","18147","17080","16288","15951","15531","15365","15306","15605","16315","16540","16456","16207","16033",
"충청북도","60~64세","3인","","14392","14680","14986","14852","14566","14244","13840","13159","12324","11497","10642","9149","8745","8412","8064","7838","7679","7553","7562","7636","7897","8132","8342","8411","8401","8449",
"충청북도","60~64세","4인","","4770","4886","5016","4916","4829","4879","4841","4701","4447","4226","3912","3334","3245","3181","3113","3087","3060","3067","3135","3236","3420","3467","3598","3670","3711","3785",
"충청북도","60~64세","5인이상","","1009","1100","1200","1261","1355","1556","1766","1817","1807","1765","1767","1617","1681","1758","1829","1943","2059","2154","2294","2464","2704","2899","3186","3431","3655","3920",
"충청북도","65~69세","계","","75661","70811","65950","61090","56358","50274","45744","43084","40890","38350","37393","36397","35180","34900","35344","36408","36772","37820","37713","37454","37427","36980","35911","34301","32270","30090",
"충청북도","65~69세","1인","","27312","25045","22806","20381","18256","15499","13567","12571","11773","10867","10330","10418","9987","9824","9846","10028","9664","9770","9576","9335","9161","8821","8572","8197","7711","7189",
"충청북도","65~69세","2인","","35520","33397","31248","29501","27255","24269","21986","20420","19110","17794","17417","17354","16726","16541","16694","17109","17787","18264","18180","18025","17982","17629","16985","16080","14979","13804",
"충청북도","65~69세","3인","","9831","9389","8933","8405","7998","7576","7121","6925","6749","6447","6284","5576","5361","5288","5332","5461","5519","5717","5738","5738","5766","5816","5640","5381","5056","4712",
"충청북도","65~69세","4인","","2294","2239","2181","2040","2031","1997","1975","1982","1980","1935","1963","1668","1655","1683","1754","1861","1867","1960","1991","2017","2052","2131","2078","1993","1888","1776",
"충청북도","65~69세","5인이상","","704","741","782","763","818","933","1095","1186","1278","1307","1399","1381","1451","1564","1718","1949","1935","2109","2228","2339","2466","2583","2636","2650","2636","2609",
"충청북도","70~74세","계","","52439","48124","43808","41278","38709","37599","36370","35111","34710","35640","36137","35292","36059","35265","34489","34310","34229","33211","32139","30608","28381","26153","24337","22656","21189","20261",
"충청북도","70~74세","1인","","19049","17314","15587","14369","13242","12418","11894","11605","11436","11566","11660","11379","11714","11542","11367","11396","11400","11036","10650","10115","9363","8461","7927","7442","7027","6803",
"충청북도","70~74세","2인","","25808","23650","21489","20443","19095","18383","17347","16412","16046","16508","16810","17057","17338","16863","16398","16199","16198","15643","15067","14277","13168","12017","11076","10197","9416","8866",
"충청북도","70~74세","3인","","5771","5386","4995","4771","4597","4744","4851","4767","4798","4908","4815","4310","4298","4097","3900","3747","3680","3570","3454","3283","3030","2915","2706","2507","2333","2213",
"충청북도","70~74세","4인","","1275","1221","1166","1116","1133","1259","1335","1336","1332","1385","1449","1243","1285","1275","1267","1277","1250","1231","1208","1169","1099","1082","1007","939","876","837",
"충청북도","70~74세","5인이상","","536","553","571","579","642","795","943","991","1098","1273","1403","1303","1424","1488","1557","1691","1701","1731","1760","1764","1721","1678","1621","1571","1537","1542",
"충청북도","75~79세","계","","36882","35337","33782","33231","33803","34326","34384","34496","33303","31306","29972","29344","28007","26741","25198","23284","21323","19776","18238","16991","16193","15213","14270","13583","12949","12358",
"충청북도","75~79세","1인","","14513","13930","13338","13413","13486","13437","13327","13306","12867","12126","11617","11843","11433","11061","10586","9950","9120","8461","7804","7281","6956","6124","5681","5346","5029","4727",
"충청북도","75~79세","2인","","17346","16513","15675","15096","15166","15204","15042","14942","14206","13193","12641","12748","12108","11497","10765","9870","9019","8307","7604","7018","6612","6406","6025","5748","5494","5258",
"충청북도","75~79세","3인","","3743","3596","3448","3377","3608","3865","3935","4000","3901","3634","3361","2848","2611","2378","2114","1812","1696","1575","1453","1351","1284","1268","1196","1144","1099","1055",
"충청북도","75~79세","4인","","847","840","836","829","929","1045","1135","1205","1201","1198","1176","919","881","845","793","727","633","600","565","538","527","569","536","512","491","471",
"충청북도","75~79세","5인이상","","433","458","485","516","614","775","945","1043","1128","1155","1177","986","974","960","940","925","855","833","812","803","814","846","832","833","836","847",
"충청북도","80~84세","계","","28854","29108","29363","28054","25906","24807","23886","22266","20831","19140","17284","15917","14466","13105","12075","11433","10546","9603","8918","8396","7775","7164","6501","5901","5423","4959",
"충청북도","80~84세","1인","","13269","13424","13581","13255","12138","11423","11000","10319","9699","8960","8170","7761","7120","6532","6118","5916","5308","4770","4359","4029","3652","3144","2822","2530","2288","2054",
"충청북도","80~84세","2인","","11783","11791","11786","10917","9995","9508","9008","8232","7555","6850","6171","5740","5215","4720","4337","4079","3927","3597","3367","3194","2986","2871","2621","2396","2220","2050",
"충청북도","80~84세","3인","","2731","2755","2782","2697","2564","2506","2416","2252","2096","1907","1672","1352","1182","1017","873","748","679","625","589","565","530","569","514","466","430","392",
"충청북도","80~84세","4인","","689","716","746","706","722","811","838","794","793","756","648","540","478","418","367","332","277","262","250","243","235","247","226","207","192","178",
"충청북도","80~84세","5인이상","","382","422","468","479","487","559","624","669","688","667","623","524","471","418","380","358","355","349","353","365","372","333","318","302","293","285",
"충청북도","85세이상","계","","23213","21503","19795","18081","16076","14152","12599","11158","10021","9208","8420","8437","7347","6478","5832","5101","4633","4195","3761","3321","2864","2611","2401","2190","1906","1667",
"충청북도","85세이상","1인","","12979","11973","10967","10197","8970","7741","6858","6102","5494","5039","4513","4608","4006","3528","3182","2795","2477","2207","1939","1671","1390","1183","1084","984","856","742",
"충청북도","85세이상","2인","","7507","6948","6391","5653","5037","4448","3865","3338","2959","2688","2515","2556","2266","2037","1870","1672","1602","1458","1317","1171","1020","956","884","810","712","630",
"충청북도","85세이상","3인","","1927","1800","1675","1501","1331","1230","1133","1002","909","846","773","699","584","492","414","329","302","281","262","241","222","212","192","171","144","122",
"충청북도","85세이상","4인","","549","527","503","474","461","431","410","396","363","351","341","330","278","236","200","162","127","122","117","112","105","114","104","96","80","70",
"충청북도","85세이상","5인이상","","251","255","259","256","277","302","333","320","296","284","278","244","213","185","166","143","125","127","126","126","127","146","137","129","114","103",
"충청북도","65세이상","계","","217049","204883","192698","181734","170852","161158","152983","146115","139755","133644","129206","125387","121059","116489","112938","110536","107503","104605","100769","96770","92640","88121","83420","78631","73737","69335",
"충청북도","65세이상","1인","","87122","81686","76279","71615","66092","60518","56646","53903","51269","48558","46290","46009","44260","42487","41099","40085","37969","36244","34328","32431","30522","27733","26086","24499","22911","21515",
"충청북도","65세이상","2인","","97964","92299","86589","81610","76548","71812","67248","63344","59876","57033","55554","55455","53653","51658","50064","48929","48533","47269","45535","43685","41768","39879","37591","35231","32821","30608",
"충청북도","65세이상","3인","","24003","22926","21833","20751","20098","19921","19456","18946","18453","17742","16905","14785","14036","13272","12633","12097","11876","11768","11496","11178","10832","10780","10248","9669","9062","8494",
"충청북도","65세이상","4인","","5654","5543","5432","5165","5276","5543","5693","5713","5669","5625","5577","4700","4577","4457","4381","4359","4154","4175","4131","4079","4018","4143","3951","3747","3527","3332",
"충청북도","65세이상","5인이상","","2306","2429","2565","2593","2838","3364","3940","4209","4488","4686","4880","4438","4533","4615","4761","5066","4971","5149","5279","5397","5500","5586","5544","5485","5416","5386",
"충청남도","합계","계","","984397","963566","942712","926069","907739","882776","859719","845690","827819","807837","791278","779412","766870","755996","747909","732073","718874","707377","695960","684656","673207","660523","648225","634854","620972","609844",
"충청남도","합계","1인","","375415","362640","349449","336261","319858","296858","277302","266869","255451","242854","231835","232400","222073","212683","204309","194425","185210","175802","166832","157880","149081","136304","128048","119702","111465","104105",
